"  User:  Javier Ressogola    Last Refresh:  Saturday, November 8, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
ORD1103483,CUST4764,Customer_130,PROD386,13,2025-11-01,2025/12/23,
ORD1103484,CUST7190,Customer_290,PROD364,8,2025-11-06,11-07-2025,Urgent delivery required
ORD1103485,CUST8170,Customer_276,PROD501,11,07/11/2025,11-25-2025,Pay in 90 days
ORD1103486,CUST8903,Customer_367,PROD954,2,01/11/2025,2025/12/20,
ORD1103487,CUST6510,Customer_148,PROD644,16,2025-11-07,2025/12/21,Pay in 90 days
ORD1103488,CUST9524,Customer_402,PROD110,9,2025-11-02,2025/12/19,Urgent delivery required
ORD1103489,CUST1105,Customer_166,PROD353,15,04/11/2025,2025/12/13,
ORD1103490,CUST8858,Customer_286,PROD980,14,2025-11-05,01-12-2026,Gift packaging requested
ORD1103491,CUST3956,Customer_22,PROD334,19,2025-11-02,11-24-2025,Pay in 90 days
ORD1103492,CUST2524,Customer_319,PROD834,11,2025-11-05,2025/12/27,
ORD1103493,CUST3158,Customer_277,PROD930,16,05/11/2025,2026/01/12,
ORD1103494,CUST9143,Customer_104,PROD946,3,2025-11-03,2025/11/24,
ORD1103495,CUST3845,Customer_296,PROD937,4,04/11/2025,01-29-2026,Urgent delivery required
ORD1103496,CUST4841,Customer_100,PROD878,6,05/11/2025,01-16-2026,Gift packaging requested
ORD1103497,CUST1677,Customer_92,PROD639,16,2025-11-03,12-17-2025,Inform customer once order is sent
ORD1103498,CUST3608,Customer_375,PROD820,1,2025-11-01,01-03-2026,Urgent delivery required
ORD1103499,CUST5512,Customer_272,PROD610,20,02/11/2025,2026/01/26,
ORD1103500,CUST5408,Customer_208,PROD525,5,07/11/2025,01-06-2026,Contact customer before shipping
ORD1103501,CUST3803,Customer_208,PROD797,19,04/11/2025,2025/12/07,Pay in 90 days
ORD1103502,CUST1907,Customer_247,PROD647,11,2025-11-03,01-12-2026,
ORD1103503,CUST7102,Customer_260,PROD605,5,2025-11-02,2026/01/30,Gift packaging requested
ORD1103504,CUST7983,Customer_26,PROD914,3,07/11/2025,12-11-2025,Hold until payment confirmed
ORD1103505,CUST8953,Customer_39,PROD374,18,2025-11-03,01-07-2026,
ORD1103506,CUST2567,Customer_187,PROD145,4,2025-11-05,12-31-2025,Gift packaging requested
ORD1103507,CUST3115,Customer_180,PROD175,19,02/11/2025,2025/11/08,Hold until payment confirmed
ORD1103508,CUST6780,Customer_65,PROD343,8,06/11/2025,11-26-2025,
ORD1103509,CUST5401,Customer_295,PROD762,7,07/11/2025,2026/01/08,Hold until payment confirmed
ORD1103510,CUST6630,Customer_275,PROD746,12,2025-11-03,2025/11/19,Inform customer once order is sent
ORD1103511,CUST2364,Customer_145,PROD715,6,01/11/2025,2025/12/31,Gift packaging requested
ORD1103512,CUST6075,Customer_469,PROD287,10,2025-11-05,01-04-2026,
ORD1103513,CUST3134,Customer_178,PROD715,3,05/11/2025,2026/01/14,Pay in 90 days
ORD1103514,CUST8697,Customer_373,PROD560,8,07/11/2025,2026/01/29,Gift packaging requested
ORD1103515,CUST5225,Customer_153,PROD295,10,2025-11-02,2026/01/22,
ORD1103516,CUST8576,Customer_266,PROD607,6,05/11/2025,12-24-2025,Pay in 90 days
ORD1103517,CUST6036,Customer_115,PROD630,2,07/11/2025,2025/11/28,Hold until payment confirmed
ORD1103518,CUST5427,Customer_476,PROD646,1,2025-11-06,12-14-2025,Gift packaging requested
ORD1103519,CUST1828,Customer_321,PROD131,2,05/11/2025,12-12-2025,Pay in 90 days
ORD1103520,CUST4736,Customer_245,PROD525,5,2025-11-03,2025/11/25,Contact customer before shipping
ORD1103521,CUST3267,Customer_65,PROD474,9,05/11/2025,2025/11/25,
ORD1103522,CUST4783,Customer_28,PROD709,3,2025-11-06,12-11-2025,
ORD1103523,CUST2642,Customer_348,PROD440,5,04/11/2025,12-05-2025,Contact customer before shipping
ORD1103524,CUST3986,Customer_203,PROD418,3,03/11/2025,2026/01/05,
ORD1103525,CUST1208,Customer_450,PROD111,3,2025-11-05,12-10-2025,Hold until payment confirmed
ORD1103526,CUST6406,Customer_313,PROD640,9,2025-11-04,12-14-2025,Hold until payment confirmed
ORD1103527,CUST6292,Customer_316,PROD527,14,2025-11-06,01-07-2026,
ORD1103528,CUST6782,Customer_128,PROD983,20,2025-11-01,11-23-2025,Inform customer once order is sent
ORD1103529,CUST4871,Customer_207,PROD432,1,01/11/2025,11-27-2025,Hold until payment confirmed
ORD1103530,CUST1910,Customer_222,PROD407,15,2025-11-04,11-13-2025,
ORD1103531,CUST8399,Customer_258,PROD600,8,2025-11-07,2025/12/19,Contact customer before shipping
ORD1103532,CUST5655,Customer_91,PROD756,8,01/11/2025,2025/12/23,Hold until payment confirmed
ORD1103533,CUST2002,Customer_377,PROD543,15,03/11/2025,12-08-2025,
ORD1103534,CUST4787,Customer_351,PROD688,13,2025-11-05,2025/11/08,Inform customer once order is sent
ORD1103535,CUST4001,Customer_406,PROD805,12,02/11/2025,01-07-2026,Contact customer before shipping
ORD1103536,CUST5065,Customer_424,PROD917,17,01/11/2025,11-30-2025,Gift packaging requested
ORD1103537,CUST4411,Customer_26,PROD285,8,04/11/2025,2025/12/14,Inform customer once order is sent
ORD1103538,CUST5153,Customer_12,PROD748,19,05/11/2025,12-23-2025,Gift packaging requested
ORD1103539,CUST6682,Customer_23,PROD431,3,04/11/2025,2025/11/11,Inform customer once order is sent
ORD1103540,CUST8986,Customer_363,PROD191,12,03/11/2025,2025/12/15,Gift packaging requested
ORD1103541,CUST5370,Customer_325,PROD815,2,2025-11-03,2025/11/23,Contact customer before shipping
ORD1103542,CUST6585,Customer_202,PROD412,3,2025-11-01,2026/01/16,Urgent delivery required
ORD1103543,CUST3156,Customer_165,PROD338,17,2025-11-07,11-12-2025,
ORD1103544,CUST2493,Customer_433,PROD355,12,01/11/2025,2025/12/16,
ORD1103545,CUST5160,Customer_477,PROD880,3,05/11/2025,2026/01/05,Contact customer before shipping
ORD1103546,CUST6864,Customer_255,PROD224,13,2025-11-04,12-04-2025,Hold until payment confirmed
ORD1103547,CUST5549,Customer_210,PROD351,1,07/11/2025,2026/01/02,Gift packaging requested
ORD1103548,CUST9789,Customer_337,PROD473,14,02/11/2025,2025/12/13,Pay in 90 days
ORD1103549,CUST6122,Customer_22,PROD396,5,01/11/2025,2025/12/12,Contact customer before shipping
ORD1103550,CUST7881,Customer_305,PROD556,15,2025-11-01,12-11-2025,Inform customer once order is sent
ORD1103551,CUST9276,Customer_22,PROD863,19,2025-11-01,11-15-2025,Urgent delivery required
ORD1103552,CUST2573,Customer_435,PROD151,7,2025-11-05,2025/11/25,Hold until payment confirmed
ORD1103553,CUST9813,Customer_305,PROD312,2,2025-11-03,2025/12/24,Gift packaging requested
ORD1103554,CUST2865,Customer_209,PROD620,16,06/11/2025,2026/01/14,
ORD1103555,CUST6787,Customer_478,PROD530,20,2025-11-01,12-16-2025,Contact customer before shipping
ORD1103556,CUST7557,Customer_389,PROD670,18,2025-11-07,11-28-2025,Inform customer once order is sent
ORD1103557,CUST3557,Customer_366,PROD599,6,2025-11-07,11-08-2025,
ORD1103558,CUST5757,Customer_230,PROD258,7,04/11/2025,2025/12/01,Urgent delivery required
ORD1103559,CUST1471,Customer_492,PROD646,8,2025-11-01,2025/12/23,Hold until payment confirmed
ORD1103560,CUST7082,Customer_53,PROD756,9,03/11/2025,2025/12/10,Inform customer once order is sent
ORD1103561,CUST5263,Customer_199,PROD592,9,05/11/2025,2025/11/10,
ORD1103562,CUST7846,Customer_231,PROD481,3,2025-11-07,01-18-2026,Gift packaging requested
ORD1103563,CUST5986,Customer_182,PROD541,2,2025-11-03,01-28-2026,Urgent delivery required
ORD1103564,CUST5975,Customer_128,PROD868,3,2025-11-05,11-12-2025,
ORD1103565,CUST3401,Customer_9,PROD837,2,02/11/2025,2025/12/17,Urgent delivery required
ORD1103566,CUST4504,Customer_123,PROD889,16,06/11/2025,01-07-2026,Inform customer once order is sent
ORD1103567,CUST7201,Customer_254,PROD804,18,2025-11-04,11-18-2025,Inform customer once order is sent
ORD1103568,CUST5639,Customer_281,PROD592,5,01/11/2025,2025/11/15,Contact customer before shipping
ORD1103569,CUST5752,Customer_173,PROD428,1,06/11/2025,2025/11/14,
ORD1103570,CUST9311,Customer_382,PROD837,2,2025-11-06,2026/01/18,Hold until payment confirmed
ORD1103571,CUST9126,Customer_206,PROD746,15,02/11/2025,01-08-2026,Inform customer once order is sent
ORD1103572,CUST4515,Customer_7,PROD307,10,02/11/2025,01-09-2026,Contact customer before shipping
ORD1103573,CUST2302,Customer_150,PROD328,11,2025-11-02,01-20-2026,Inform customer once order is sent
ORD1103574,CUST5554,Customer_55,PROD548,19,05/11/2025,01-27-2026,Urgent delivery required
ORD1103575,CUST9388,Customer_318,PROD608,7,03/11/2025,11-16-2025,Gift packaging requested
ORD1103576,CUST8411,Customer_399,PROD435,13,01/11/2025,11-02-2025,Inform customer once order is sent
ORD1103577,CUST5701,Customer_20,PROD481,13,06/11/2025,01-05-2026,Pay in 90 days
ORD1103578,CUST7045,Customer_266,PROD677,2,2025-11-07,12-11-2025,Hold until payment confirmed
ORD1103579,CUST9304,Customer_452,PROD112,11,2025-11-01,2025/12/24,Pay in 90 days
ORD1103580,CUST3944,Customer_112,PROD693,5,04/11/2025,2026/01/11,Urgent delivery required
ORD1103581,CUST7252,Customer_410,PROD298,14,2025-11-01,2025/12/13,Gift packaging requested
ORD1103582,CUST5617,Customer_156,PROD410,5,2025-11-01,11-20-2025,Urgent delivery required
ORD1103583,CUST9793,Customer_279,PROD956,13,02/11/2025,11-12-2025,Gift packaging requested
ORD1103584,CUST7012,Customer_22,PROD331,3,07/11/2025,11-22-2025,
ORD1103585,CUST7236,Customer_324,PROD701,4,2025-11-03,11-19-2025,Inform customer once order is sent
ORD1103586,CUST7278,Customer_44,PROD125,9,2025-11-04,2025/11/16,
ORD1103587,CUST2670,Customer_418,PROD694,20,02/11/2025,2025/12/13,
ORD1103588,CUST3343,Customer_455,PROD411,16,04/11/2025,2026/01/15,Inform customer once order is sent
ORD1103589,CUST4611,Customer_135,PROD180,9,2025-11-01,11-27-2025,
ORD1103590,CUST2696,Customer_160,PROD109,11,01/11/2025,2026/01/30,
ORD1103591,CUST8289,Customer_448,PROD701,1,03/11/2025,12-13-2025,Hold until payment confirmed
ORD1103592,CUST5503,Customer_406,PROD148,13,04/11/2025,11-17-2025,Hold until payment confirmed
ORD1103593,CUST1356,Customer_102,PROD207,9,07/11/2025,12-23-2025,
ORD1103594,CUST3050,Customer_485,PROD882,5,2025-11-04,2025/12/16,Gift packaging requested
ORD1103595,CUST8454,Customer_372,PROD374,1,2025-11-02,11-30-2025,
ORD1103596,CUST9605,Customer_231,PROD103,20,02/11/2025,2025/12/04,Contact customer before shipping
ORD1103597,CUST5733,Customer_46,PROD290,13,03/11/2025,11-13-2025,Gift packaging requested
ORD1103598,CUST8387,Customer_180,PROD339,3,06/11/2025,2026/01/28,Urgent delivery required
ORD1103599,CUST4955,Customer_45,PROD801,2,2025-11-01,2025/11/05,
ORD1103600,CUST5838,Customer_209,PROD905,4,02/11/2025,12-14-2025,Pay in 90 days
ORD1103601,CUST2006,Customer_144,PROD551,10,2025-11-05,12-27-2025,Urgent delivery required
ORD1103602,CUST9500,Customer_303,PROD378,17,2025-11-03,01-09-2026,Pay in 90 days
ORD1103603,CUST2745,Customer_13,PROD154,15,07/11/2025,2026/01/06,Pay in 90 days
ORD1103604,CUST4635,Customer_335,PROD592,11,2025-11-05,2025/12/15,Inform customer once order is sent
ORD1103605,CUST8276,Customer_271,PROD205,4,2025-11-01,2025/12/28,Contact customer before shipping
ORD1103606,CUST1598,Customer_143,PROD730,1,02/11/2025,2025/11/14,Urgent delivery required
ORD1103607,CUST6843,Customer_172,PROD969,19,04/11/2025,2026/01/01,Inform customer once order is sent
ORD1103608,CUST5964,Customer_340,PROD678,14,06/11/2025,2025/12/20,Inform customer once order is sent
ORD1103609,CUST8865,Customer_398,PROD796,1,07/11/2025,2025/12/05,
ORD1103610,CUST1907,Customer_160,PROD732,19,2025-11-05,11-29-2025,Gift packaging requested
ORD1103611,CUST7322,Customer_368,PROD214,20,04/11/2025,2026/01/26,
ORD1103612,CUST4546,Customer_493,PROD681,10,07/11/2025,01-01-2026,Inform customer once order is sent
ORD1103613,CUST3494,Customer_476,PROD300,18,07/11/2025,12-22-2025,
ORD1103614,CUST4991,Customer_428,PROD736,5,2025-11-07,2026/01/08,Gift packaging requested
ORD1103615,CUST5272,Customer_360,PROD180,8,2025-11-03,01-16-2026,Pay in 90 days
ORD1103616,CUST7398,Customer_226,PROD134,14,01/11/2025,2025/12/18,Contact customer before shipping
ORD1103617,CUST6233,Customer_237,PROD722,5,01/11/2025,2025/11/17,Urgent delivery required
ORD1103618,CUST4079,Customer_479,PROD997,12,07/11/2025,2025/12/11,Gift packaging requested
ORD1103619,CUST8337,Customer_8,PROD204,10,06/11/2025,2026/01/26,Urgent delivery required
ORD1103620,CUST4781,Customer_307,PROD834,8,2025-11-03,01-27-2026,Contact customer before shipping
ORD1103621,CUST9863,Customer_203,PROD507,19,2025-11-02,2025/12/19,Hold until payment confirmed
ORD1103622,CUST6394,Customer_13,PROD736,6,04/11/2025,2025/11/11,Contact customer before shipping
ORD1103623,CUST2820,Customer_342,PROD889,2,01/11/2025,2025/12/13,Gift packaging requested
ORD1103624,CUST4154,Customer_288,PROD364,9,07/11/2025,01-26-2026,Pay in 90 days
ORD1103625,CUST4784,Customer_1,PROD148,18,2025-11-05,11-23-2025,Inform customer once order is sent
ORD1103626,CUST7151,Customer_427,PROD686,20,2025-11-01,2026/01/28,Contact customer before shipping
ORD1103627,CUST8832,Customer_66,PROD301,7,2025-11-01,11-09-2025,Urgent delivery required
ORD1103628,CUST8638,Customer_486,PROD743,8,2025-11-06,2025/12/29,
ORD1103629,CUST7864,Customer_36,PROD720,5,2025-11-02,11-12-2025,
ORD1103630,CUST3288,Customer_11,PROD520,7,2025-11-07,11-18-2025,Gift packaging requested
ORD1103631,CUST7298,Customer_33,PROD753,8,07/11/2025,11-11-2025,Gift packaging requested
ORD1103632,CUST8149,Customer_312,PROD344,14,2025-11-05,11-30-2025,Contact customer before shipping
ORD1103633,CUST8576,Customer_223,PROD380,1,2025-11-07,2025/12/09,Hold until payment confirmed
ORD1103634,CUST4737,Customer_338,PROD283,11,2025-11-02,2026/01/10,Contact customer before shipping
ORD1103635,CUST2666,Customer_90,PROD489,20,2025-11-02,2026/01/01,Hold until payment confirmed
ORD1103636,CUST3710,Customer_480,PROD290,11,02/11/2025,2026/01/20,Urgent delivery required
ORD1103637,CUST5561,Customer_390,PROD354,14,2025-11-07,2026/01/16,Pay in 90 days
ORD1103638,CUST2218,Customer_159,PROD901,8,2025-11-02,2025/11/08,Pay in 90 days
ORD1103639,CUST6250,Customer_288,PROD611,16,2025-11-01,2025/12/14,Urgent delivery required
ORD1103640,CUST1914,Customer_395,PROD755,13,2025-11-06,2025/11/28,
ORD1103641,CUST1854,Customer_88,PROD464,19,2025-11-01,2026/01/29,Contact customer before shipping
ORD1103642,CUST4856,Customer_240,PROD272,4,2025-11-04,11-27-2025,
ORD1103643,CUST1368,Customer_111,PROD249,7,2025-11-03,01-08-2026,Hold until payment confirmed
ORD1103644,CUST6234,Customer_177,PROD773,20,05/11/2025,01-17-2026,
ORD1103645,CUST8460,Customer_497,PROD915,19,2025-11-02,2026/01/19,
ORD1103646,CUST6174,Customer_391,PROD454,3,05/11/2025,01-27-2026,
ORD1103647,CUST2398,Customer_38,PROD165,16,2025-11-06,12-04-2025,
ORD1103648,CUST4578,Customer_364,PROD640,14,02/11/2025,12-18-2025,Contact customer before shipping
ORD1103649,CUST2694,Customer_83,PROD473,18,2025-11-03,2025/11/24,Pay in 90 days
ORD1103650,CUST6922,Customer_204,PROD355,2,2025-11-06,2026/01/11,Hold until payment confirmed
ORD1103651,CUST3282,Customer_262,PROD577,8,07/11/2025,11-29-2025,
ORD1103652,CUST9547,Customer_269,PROD307,3,02/11/2025,01-23-2026,Contact customer before shipping
ORD1103653,CUST5761,Customer_279,PROD457,5,02/11/2025,11-03-2025,Pay in 90 days
ORD1103654,CUST1368,Customer_282,PROD402,5,05/11/2025,2026/01/05,Contact customer before shipping
ORD1103655,CUST3624,Customer_251,PROD727,14,07/11/2025,2025/12/04,Urgent delivery required
ORD1103656,CUST6361,Customer_181,PROD439,3,2025-11-06,11-09-2025,Urgent delivery required
ORD1103657,CUST2881,Customer_317,PROD410,18,07/11/2025,2025/12/10,
ORD1103658,CUST4407,Customer_354,PROD148,1,02/11/2025,12-26-2025,Gift packaging requested
ORD1103659,CUST1627,Customer_79,PROD863,17,02/11/2025,11-03-2025,
ORD1103660,CUST3332,Customer_450,PROD938,9,2025-11-02,2025/12/31,Inform customer once order is sent
ORD1103661,CUST3319,Customer_435,PROD673,1,2025-11-07,01-24-2026,Gift packaging requested
ORD1103662,CUST7914,Customer_431,PROD903,14,05/11/2025,2025/12/25,
ORD1103663,CUST1151,Customer_128,PROD311,1,03/11/2025,12-21-2025,Urgent delivery required
ORD1103664,CUST2631,Customer_224,PROD500,9,2025-11-05,01-04-2026,Contact customer before shipping
ORD1103665,CUST6427,Customer_283,PROD128,4,03/11/2025,2026/01/26,Gift packaging requested
ORD1103666,CUST7764,Customer_426,PROD809,6,05/11/2025,11-06-2025,Urgent delivery required
ORD1103667,CUST6207,Customer_419,PROD118,20,07/11/2025,2025/12/30,Contact customer before shipping
ORD1103668,CUST4197,Customer_63,PROD437,6,06/11/2025,12-19-2025,Contact customer before shipping
ORD1103669,CUST1786,Customer_167,PROD615,18,02/11/2025,12-31-2025,Contact customer before shipping
ORD1103670,CUST5440,Customer_379,PROD158,10,2025-11-04,2025/12/26,Urgent delivery required
ORD1103671,CUST6965,Customer_24,PROD890,4,2025-11-01,2025/11/16,
ORD1103672,CUST6232,Customer_260,PROD802,14,2025-11-07,2025/12/01,Contact customer before shipping
ORD1103673,CUST7584,Customer_21,PROD326,3,2025-11-04,12-10-2025,Pay in 90 days
ORD1103674,CUST6877,Customer_411,PROD646,17,01/11/2025,2026/01/16,Hold until payment confirmed
ORD1103675,CUST6070,Customer_424,PROD234,6,05/11/2025,2025/12/04,Contact customer before shipping
ORD1103676,CUST5833,Customer_339,PROD848,12,2025-11-05,2025/11/29,Contact customer before shipping
ORD1103677,CUST8257,Customer_165,PROD555,16,05/11/2025,2026/01/22,
ORD1103678,CUST8359,Customer_304,PROD916,18,2025-11-02,11-05-2025,
ORD1103679,CUST3339,Customer_227,PROD995,9,03/11/2025,2026/01/30,Gift packaging requested
ORD1103680,CUST6843,Customer_496,PROD643,19,04/11/2025,11-09-2025,
ORD1103681,CUST3750,Customer_93,PROD219,7,2025-11-02,12-21-2025,
ORD1103682,CUST1127,Customer_469,PROD626,7,03/11/2025,2026/01/01,Contact customer before shipping
ORD1103683,CUST9457,Customer_301,PROD732,8,01/11/2025,01-28-2026,
ORD1103684,CUST2733,Customer_380,PROD219,8,06/11/2025,2026/01/19,Contact customer before shipping
ORD1103685,CUST3074,Customer_239,PROD207,11,2025-11-06,2025/12/27,
ORD1103686,CUST4609,Customer_109,PROD633,16,2025-11-06,2026/01/15,
ORD1103687,CUST3384,Customer_263,PROD474,18,2025-11-07,2026/01/25,Hold until payment confirmed
ORD1103688,CUST5230,Customer_398,PROD340,19,2025-11-04,2025/12/25,Pay in 90 days
ORD1103689,CUST1140,Customer_331,PROD104,16,2025-11-02,2026/01/05,Hold until payment confirmed
ORD1103690,CUST5869,Customer_401,PROD383,11,2025-11-04,2026/01/31,
ORD1103691,CUST6074,Customer_142,PROD212,2,2025-11-04,12-26-2025,Inform customer once order is sent
ORD1103692,CUST6625,Customer_146,PROD769,8,2025-11-03,12-31-2025,
ORD1103693,CUST7406,Customer_16,PROD919,9,02/11/2025,2025/12/16,Hold until payment confirmed
ORD1103694,CUST6396,Customer_489,PROD741,19,2025-11-06,2025/11/13,Hold until payment confirmed
ORD1103695,CUST8031,Customer_187,PROD618,11,2025-11-04,01-08-2026,
ORD1103696,CUST7826,Customer_341,PROD916,18,2025-11-01,12-20-2025,Urgent delivery required
ORD1103697,CUST6023,Customer_347,PROD139,16,2025-11-07,02-04-2026,Gift packaging requested
ORD1103698,CUST8634,Customer_239,PROD497,4,06/11/2025,01-27-2026,
ORD1103699,CUST1042,Customer_252,PROD620,18,02/11/2025,2025/12/22,Inform customer once order is sent
ORD1103700,CUST9209,Customer_165,PROD389,1,2025-11-02,11-27-2025,Hold until payment confirmed
ORD1103701,CUST6456,Customer_350,PROD884,2,2025-11-06,2025/11/30,Inform customer once order is sent
ORD1103702,CUST7432,Customer_162,PROD300,6,2025-11-04,2025/12/05,Contact customer before shipping
ORD1103703,CUST5665,Customer_320,PROD561,5,03/11/2025,01-19-2026,Inform customer once order is sent
ORD1103704,CUST5388,Customer_247,PROD598,3,03/11/2025,12-28-2025,
ORD1103705,CUST4981,Customer_364,PROD465,11,2025-11-03,12-18-2025,Pay in 90 days
ORD1103706,CUST1670,Customer_211,PROD216,16,03/11/2025,2025/11/13,Urgent delivery required
ORD1103707,CUST6905,Customer_289,PROD380,16,07/11/2025,2025/12/28,Inform customer once order is sent
ORD1103708,CUST2527,Customer_490,PROD750,5,2025-11-04,2026/01/30,
ORD1103709,CUST6323,Customer_16,PROD548,13,2025-11-01,2025/11/21,Inform customer once order is sent
ORD1103710,CUST4880,Customer_336,PROD827,1,2025-11-03,12-23-2025,Gift packaging requested
ORD1103711,CUST1071,Customer_480,PROD362,12,03/11/2025,12-15-2025,
ORD1103712,CUST3065,Customer_497,PROD517,7,06/11/2025,2025/12/19,Gift packaging requested
ORD1103713,CUST6105,Customer_473,PROD912,7,2025-11-02,01-24-2026,Gift packaging requested
ORD1103714,CUST2011,Customer_135,PROD794,14,2025-11-01,11-05-2025,Contact customer before shipping
ORD1103715,CUST7177,Customer_370,PROD776,5,04/11/2025,01-16-2026,Contact customer before shipping
ORD1103716,CUST8276,Customer_192,PROD445,1,04/11/2025,2025/11/18,Hold until payment confirmed
ORD1103717,CUST8573,Customer_13,PROD838,3,03/11/2025,2026/01/29,Pay in 90 days
ORD1103718,CUST4420,Customer_130,PROD416,20,2025-11-01,2025/12/30,Gift packaging requested
ORD1103719,CUST7265,Customer_94,PROD845,3,2025-11-05,2026/01/28,Inform customer once order is sent
ORD1103720,CUST2188,Customer_380,PROD710,6,2025-11-05,12-24-2025,
ORD1103721,CUST6524,Customer_115,PROD125,16,01/11/2025,11-22-2025,Gift packaging requested
ORD1103722,CUST3063,Customer_453,PROD248,17,02/11/2025,01-25-2026,Contact customer before shipping
ORD1103723,CUST1887,Customer_162,PROD392,20,2025-11-05,12-17-2025,Hold until payment confirmed
ORD1103724,CUST3728,Customer_457,PROD660,5,2025-11-01,2025/12/23,Inform customer once order is sent
ORD1103725,CUST1422,Customer_492,PROD181,6,04/11/2025,2026/01/17,Urgent delivery required
ORD1103726,CUST6991,Customer_258,PROD693,11,2025-11-02,12-07-2025,Pay in 90 days
ORD1103727,CUST1318,Customer_332,PROD536,9,2025-11-04,2025/11/24,Urgent delivery required
ORD1103728,CUST3898,Customer_186,PROD572,7,04/11/2025,2026/01/14,Urgent delivery required
ORD1103729,CUST9787,Customer_134,PROD114,15,01/11/2025,01-30-2026,Urgent delivery required
ORD1103730,CUST8506,Customer_398,PROD988,2,2025-11-04,2025/11/16,Hold until payment confirmed
ORD1103731,CUST3509,Customer_280,PROD413,5,04/11/2025,2026/01/10,Hold until payment confirmed
ORD1103732,CUST3402,Customer_458,PROD510,3,06/11/2025,01-28-2026,
ORD1103733,CUST1021,Customer_175,PROD300,16,01/11/2025,01-23-2026,Gift packaging requested
ORD1103734,CUST7517,Customer_278,PROD627,1,07/11/2025,12-03-2025,Contact customer before shipping
ORD1103735,CUST8732,Customer_497,PROD990,19,07/11/2025,2025/12/25,Inform customer once order is sent
ORD1103736,CUST3018,Customer_451,PROD278,9,2025-11-02,2026/01/13,Inform customer once order is sent
ORD1103737,CUST5424,Customer_43,PROD958,13,07/11/2025,2025/11/10,Hold until payment confirmed
ORD1103738,CUST5287,Customer_285,PROD120,17,04/11/2025,11-05-2025,
ORD1103739,CUST9428,Customer_400,PROD841,13,04/11/2025,2025/11/18,Pay in 90 days
ORD1103740,CUST1898,Customer_242,PROD946,10,2025-11-01,2025/12/08,Gift packaging requested
ORD1103741,CUST8252,Customer_306,PROD488,15,06/11/2025,2025/11/26,Urgent delivery required
ORD1103742,CUST6366,Customer_499,PROD168,3,01/11/2025,01-14-2026,
ORD1103743,CUST2738,Customer_255,PROD668,12,01/11/2025,2025/11/24,Pay in 90 days
ORD1103744,CUST8758,Customer_84,PROD802,8,06/11/2025,2026/02/02,Pay in 90 days
ORD1103745,CUST3820,Customer_318,PROD581,12,05/11/2025,2026/01/22,Contact customer before shipping
ORD1103746,CUST6468,Customer_328,PROD335,20,2025-11-04,2025/12/16,Contact customer before shipping
ORD1103747,CUST5168,Customer_426,PROD878,6,2025-11-03,2025/11/23,Contact customer before shipping
ORD1103748,CUST5225,Customer_343,PROD764,6,01/11/2025,2025/12/08,Urgent delivery required
ORD1103749,CUST4460,Customer_226,PROD398,2,07/11/2025,2026/02/03,
ORD1103750,CUST4074,Customer_123,PROD569,20,2025-11-07,2025/12/07,
ORD1103751,CUST7479,Customer_380,PROD687,20,2025-11-04,12-23-2025,Contact customer before shipping
ORD1103752,CUST1078,Customer_429,PROD642,11,2025-11-03,01-06-2026,
ORD1103753,CUST1760,Customer_410,PROD471,17,2025-11-03,01-21-2026,
ORD1103754,CUST5470,Customer_302,PROD726,2,2025-11-05,11-13-2025,Urgent delivery required
ORD1103755,CUST1739,Customer_346,PROD464,15,2025-11-03,2025/12/07,Hold until payment confirmed
ORD1103756,CUST4425,Customer_94,PROD364,12,2025-11-07,12-09-2025,Gift packaging requested
ORD1103757,CUST2909,Customer_47,PROD808,2,2025-11-06,2026/01/12,Contact customer before shipping
ORD1103758,CUST5100,Customer_211,PROD793,14,05/11/2025,01-23-2026,Contact customer before shipping
ORD1103759,CUST3718,Customer_40,PROD348,12,2025-11-07,01-20-2026,Hold until payment confirmed
ORD1103760,CUST8437,Customer_371,PROD811,7,06/11/2025,2025/12/12,Hold until payment confirmed
ORD1103761,CUST3559,Customer_76,PROD772,14,2025-11-03,11-23-2025,Gift packaging requested
ORD1103762,CUST6487,Customer_436,PROD439,10,2025-11-05,2025/11/26,
ORD1103763,CUST8934,Customer_472,PROD910,18,07/11/2025,11-21-2025,
ORD1103764,CUST5618,Customer_241,PROD799,9,05/11/2025,01-14-2026,Urgent delivery required
ORD1103765,CUST5061,Customer_479,PROD566,4,2025-11-04,2026/01/14,
ORD1103766,CUST3953,Customer_42,PROD368,14,2025-11-01,2025/12/30,Urgent delivery required
ORD1103767,CUST6638,Customer_410,PROD247,20,2025-11-07,2025/12/01,Gift packaging requested
ORD1103768,CUST8454,Customer_302,PROD654,17,04/11/2025,01-04-2026,Urgent delivery required
ORD1103769,CUST8404,Customer_389,PROD401,3,2025-11-02,12-08-2025,Hold until payment confirmed
ORD1103770,CUST4490,Customer_213,PROD103,11,05/11/2025,2025/12/31,Gift packaging requested
ORD1103771,CUST4420,Customer_129,PROD485,8,2025-11-05,2026/01/22,Inform customer once order is sent
ORD1103772,CUST9650,Customer_147,PROD906,10,2025-11-04,01-21-2026,Contact customer before shipping
ORD1103773,CUST2946,Customer_472,PROD171,12,04/11/2025,01-14-2026,
ORD1103774,CUST4932,Customer_445,PROD163,15,01/11/2025,01-25-2026,Hold until payment confirmed
