"  User:  Javier Ressogola    Last Refresh:  Saturday, November 1, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
O175216,C0547,Customer 547,P0093,18,10-22-2025,10-24-2025,Inform customer once order is sent
O175217,C0905,Customer 905,P0521,18,10-24-2025,11-01-2025,Pay in 90 days
O175218,C0246,Customer 246,P0829,14,22/10/2025,2025-10-27,
O175219,C0864,Customer 864,P0831,7,2025-10-25,30/10/2025,Inform customer once order is sent
O175220,C0455,Customer 455,P0494,15,2025-10-02,10-06-2025,Inform customer once order is sent
O175221,C0014,Customer 14,P0228,9,10-19-2025,24/10/2025,
O175222,C0223,Customer 223,P0021,15,10-04-2025,2025-10-08,Inform customer once order is sent
O175223,C0747,Customer 747,P0704,3,10-26-2025,2025-10-29,
O175224,C0664,Customer 664,P0138,11,14/10/2025,23/10/2025,Pay in 90 days
O175225,C0443,Customer 443,P0660,11,2025-10-20,10-28-2025,
O175226,C0780,Customer 780,P0464,13,2025-10-25,2025-11-02,Pay in 90 days
O175227,C0781,Customer 781,P0023,1,03/10/2025,2025-10-10,
O175228,C0968,Customer 968,P0851,15,2025-10-22,25/10/2025,Inform customer once order is sent
O175229,C0096,Customer 96,P0765,19,15/10/2025,2025-10-16,Inform customer once order is sent
O175230,C0671,Customer 671,P0849,11,10-23-2025,29/10/2025,Pay in 90 days
O175231,C0026,Customer 26,P0280,15,10-08-2025,16/10/2025,Inform customer once order is sent
O175232,C0750,Customer 750,P0365,11,10-01-2025,09/10/2025,Inform customer once order is sent
O175233,C0071,Customer 71,P0593,15,2025-10-19,22/10/2025,Pay in 90 days
O175234,C0917,Customer 917,P0074,15,10-22-2025,2025-11-01,Inform customer once order is sent
O175235,C0992,Customer 992,P0660,14,20/10/2025,24/10/2025,Pay in 90 days
O175236,C0341,Customer 341,P0739,2,14/10/2025,18/10/2025,Inform customer once order is sent
O175237,C0032,Customer 32,P0148,4,25/10/2025,2025-10-26,Inform customer once order is sent
O175238,C0517,Customer 517,P0270,14,10-12-2025,10-22-2025,Inform customer once order is sent
O175239,C0894,Customer 894,P0498,1,10-19-2025,2025-10-27,Pay in 90 days
O175240,C0019,Customer 19,P0306,13,10-28-2025,11-02-2025,Inform customer once order is sent
O175241,C0040,Customer 40,P0216,8,10-23-2025,10-28-2025,Inform customer once order is sent
O175242,C0453,Customer 453,P0726,9,10-18-2025,10-21-2025,Pay in 90 days
O175243,C0640,Customer 640,P0629,17,2025-10-03,2025-10-09,
O175244,C0982,Customer 982,P0117,15,21/10/2025,2025-10-28,
O175245,C0899,Customer 899,P0721,1,03/10/2025,2025-10-13,
O175246,C0806,Customer 806,P0529,9,10-24-2025,11-02-2025,
O175247,C0585,Customer 585,P0434,15,2025-10-27,11-04-2025,Inform customer once order is sent
O175248,C0252,Customer 252,P0728,11,2025-10-11,10-14-2025,
O175249,C0570,Customer 570,P0865,4,10-04-2025,2025-10-11,Inform customer once order is sent
O175250,C0256,Customer 256,P0183,11,2025-10-07,2025-10-15,Pay in 90 days
O175251,C0381,Customer 381,P0501,16,22/10/2025,10-25-2025,
O175252,C0441,Customer 441,P0651,12,2025-10-14,2025-10-24,Pay in 90 days
O175253,C0170,Customer 170,P0801,19,10-12-2025,13/10/2025,
O175254,C0607,Customer 607,P0883,18,07/10/2025,10-15-2025,
O175255,C0576,Customer 576,P0091,17,10-17-2025,10-18-2025,Pay in 90 days
O175256,C0132,Customer 132,P0047,19,2025-10-02,11/10/2025,Inform customer once order is sent
O175257,C0262,Customer 262,P0703,18,2025-10-26,2025-10-27,Pay in 90 days
O175258,C0820,Customer 820,P0773,2,2025-10-05,2025-10-13,Pay in 90 days
O175259,C0773,Customer 773,P0564,14,09/10/2025,14/10/2025,Inform customer once order is sent
O175260,C0657,Customer 657,P0565,7,10-15-2025,10-23-2025,Pay in 90 days
O175261,C0331,Customer 331,P0598,11,10-02-2025,2025-10-11,Pay in 90 days
O175262,C0035,Customer 35,P0561,20,10-04-2025,10-10-2025,Pay in 90 days
O175263,C0616,Customer 616,P0613,16,2025-10-01,05/10/2025,Inform customer once order is sent
O175264,C0865,Customer 865,P0311,5,2025-10-18,19/10/2025,Inform customer once order is sent
O175265,C0242,Customer 242,P0046,1,10-27-2025,2025-11-05,
O175266,C0723,Customer 723,P0846,7,10-01-2025,10-05-2025,Pay in 90 days
O175267,C0267,Customer 267,P0487,3,2025-10-27,01/11/2025,Inform customer once order is sent
O175268,C0131,Customer 131,P0227,4,2025-10-14,10-16-2025,Pay in 90 days
O175269,C0795,Customer 795,P0885,12,26/10/2025,01/11/2025,Inform customer once order is sent
O175270,C0443,Customer 443,P0812,10,10-25-2025,01/11/2025,Inform customer once order is sent
O175271,C0545,Customer 545,P0665,18,10-24-2025,11-02-2025,
O175272,C0191,Customer 191,P0226,18,02/10/2025,10-05-2025,Inform customer once order is sent
O175273,C0961,Customer 961,P0279,7,10-18-2025,19/10/2025,Pay in 90 days
O175274,C0496,Customer 496,P0698,17,10-18-2025,2025-10-25,
O175275,C0636,Customer 636,P0797,14,16/10/2025,10-23-2025,
O175276,C0179,Customer 179,P0768,2,2025-10-28,2025-11-07,
O175277,C0096,Customer 96,P0266,15,2025-10-13,2025-10-17,
O175278,C0965,Customer 965,P0126,9,18/10/2025,2025-10-24,
O175279,C0612,Customer 612,P0028,10,2025-10-04,10-12-2025,Pay in 90 days
O175280,C0036,Customer 36,P0465,5,13/10/2025,14/10/2025,
O175281,C0690,Customer 690,P0546,14,10-08-2025,12/10/2025,Inform customer once order is sent
O175282,C0126,Customer 126,P0198,5,2025-10-14,2025-10-21,
O175283,C0732,Customer 732,P0074,6,10-28-2025,11-06-2025,
O175284,C0974,Customer 974,P0612,10,2025-10-06,10-16-2025,Pay in 90 days
O175285,C0227,Customer 227,P0273,16,2025-10-06,2025-10-12,Inform customer once order is sent
O175286,C0588,Customer 588,P0465,10,2025-10-07,2025-10-16,Inform customer once order is sent
O175287,C0935,Customer 935,P0593,16,2025-10-05,12/10/2025,Pay in 90 days
O175288,C0451,Customer 451,P0061,8,2025-10-14,10-21-2025,Pay in 90 days
O175289,C0138,Customer 138,P0044,19,10-17-2025,10-25-2025,Pay in 90 days
O175290,C0121,Customer 121,P0556,16,10-09-2025,17/10/2025,Inform customer once order is sent
O175291,C0234,Customer 234,P0709,10,18/10/2025,10-20-2025,Inform customer once order is sent
O175292,C0333,Customer 333,P0068,12,2025-10-28,05/11/2025,
O175293,C0911,Customer 911,P0282,16,2025-10-13,18/10/2025,Inform customer once order is sent
O175294,C0703,Customer 703,P0608,3,23/10/2025,2025-10-30,Pay in 90 days
O175295,C0198,Customer 198,P0460,10,15/10/2025,10-20-2025,
O175296,C0562,Customer 562,P0658,8,16/10/2025,25/10/2025,Pay in 90 days
O175297,C0857,Customer 857,P0802,1,10-05-2025,13/10/2025,Inform customer once order is sent
O175298,C0755,Customer 755,P0370,3,14/10/2025,18/10/2025,
O175299,C0601,Customer 601,P0079,19,23/10/2025,2025-10-28,
O175300,C0622,Customer 622,P0201,13,2025-10-18,25/10/2025,
O175301,C0203,Customer 203,P0513,16,21/10/2025,2025-10-27,Pay in 90 days
O175302,C0105,Customer 105,P0664,10,2025-10-25,03/11/2025,
O175303,C0041,Customer 41,P0686,6,10-13-2025,2025-10-18,Pay in 90 days
O175304,C0664,Customer 664,P0197,15,10-08-2025,16/10/2025,Pay in 90 days
O175305,C0879,Customer 879,P0308,10,12/10/2025,10-18-2025,Inform customer once order is sent
O175306,C0260,Customer 260,P0167,9,12/10/2025,18/10/2025,Pay in 90 days
O175307,C0507,Customer 507,P0732,18,25/10/2025,11-03-2025,Pay in 90 days
O175308,C0598,Customer 598,P0801,9,10-24-2025,03/11/2025,Pay in 90 days
O175309,C0407,Customer 407,P0864,7,10-19-2025,10-27-2025,Inform customer once order is sent
O175310,C0608,Customer 608,P0857,12,10-24-2025,31/10/2025,
O175311,C0162,Customer 162,P0686,8,2025-10-02,10-08-2025,Inform customer once order is sent
O175312,C0359,Customer 359,P0682,13,20/10/2025,25/10/2025,Pay in 90 days
O175313,C0481,Customer 481,P0450,13,10/10/2025,10-13-2025,Pay in 90 days
O175314,C0072,Customer 72,P0632,5,2025-10-23,2025-10-27,Pay in 90 days
O175315,C0526,Customer 526,P0726,20,23/10/2025,10-28-2025,Pay in 90 days
O175316,C0617,Customer 617,P0536,15,10-24-2025,2025-10-29,
O175317,C0349,Customer 349,P0074,16,2025-10-02,10-12-2025,Pay in 90 days
O175318,C0952,Customer 952,P0288,2,08/10/2025,10-17-2025,Pay in 90 days
O175319,C0620,Customer 620,P0258,14,2025-10-17,26/10/2025,
O175320,C0956,Customer 956,P0187,9,26/10/2025,11-01-2025,
O175321,C0129,Customer 129,P0789,2,2025-10-15,10-19-2025,Pay in 90 days
O175322,C0981,Customer 981,P0217,1,2025-10-04,10-12-2025,Inform customer once order is sent
O175323,C0354,Customer 354,P0311,12,02/10/2025,10-07-2025,Pay in 90 days
O175324,C0364,Customer 364,P0425,17,2025-10-13,2025-10-14,
O175325,C0717,Customer 717,P0502,17,10-19-2025,21/10/2025,
O175326,C0520,Customer 520,P0079,15,2025-10-28,2025-11-05,Inform customer once order is sent
O175327,C0839,Customer 839,P0533,9,2025-10-01,08/10/2025,Pay in 90 days
O175328,C0551,Customer 551,P0235,15,07/10/2025,16/10/2025,Inform customer once order is sent
O175329,C0935,Customer 935,P0375,19,06/10/2025,2025-10-12,Pay in 90 days
O175330,C0268,Customer 268,P0575,8,12/10/2025,10-22-2025,Pay in 90 days
O175331,C0133,Customer 133,P0317,4,2025-10-03,2025-10-09,Inform customer once order is sent
O175332,C0763,Customer 763,P0870,6,2025-10-18,24/10/2025,Inform customer once order is sent
O175333,C0019,Customer 19,P0288,11,2025-10-21,26/10/2025,
O175334,C0868,Customer 868,P0665,5,05/10/2025,07/10/2025,
O175335,C0312,Customer 312,P0764,19,28/10/2025,30/10/2025,Inform customer once order is sent
O175336,C0495,Customer 495,P0061,17,2025-10-27,28/10/2025,Inform customer once order is sent
O175337,C0874,Customer 874,P0243,18,2025-10-06,10-07-2025,Inform customer once order is sent
O175338,C0491,Customer 491,P0398,17,10-16-2025,2025-10-25,Pay in 90 days
O175339,C0393,Customer 393,P0140,3,24/10/2025,2025-11-03,Inform customer once order is sent
O175340,C0413,Customer 413,P0122,10,10-24-2025,11-02-2025,Pay in 90 days
O175341,C0956,Customer 956,P0290,15,23/10/2025,28/10/2025,Inform customer once order is sent
O175342,C0482,Customer 482,P0325,17,2025-10-06,2025-10-13,
O175343,C0924,Customer 924,P0238,18,23/10/2025,11-01-2025,Pay in 90 days
O175344,C0507,Customer 507,P0825,19,10-03-2025,10-13-2025,Pay in 90 days
O175345,C0241,Customer 241,P0477,6,19/10/2025,10-29-2025,Pay in 90 days
O175346,C0891,Customer 891,P0583,9,2025-10-22,10-24-2025,Pay in 90 days
O175347,C0764,Customer 764,P0264,3,24/10/2025,2025-10-29,Inform customer once order is sent
O175348,C0724,Customer 724,P0043,12,10-24-2025,10-26-2025,Pay in 90 days
O175349,C0470,Customer 470,P0687,1,01/10/2025,08/10/2025,Inform customer once order is sent
O175350,C0832,Customer 832,P0783,17,17/10/2025,23/10/2025,Pay in 90 days
O175351,C0401,Customer 401,P0354,11,10-06-2025,2025-10-10,Inform customer once order is sent
O175352,C0503,Customer 503,P0765,2,2025-10-03,07/10/2025,Inform customer once order is sent
O175353,C0685,Customer 685,P0830,13,21/10/2025,28/10/2025,
O175354,C0465,Customer 465,P0067,7,10-15-2025,24/10/2025,Inform customer once order is sent
O175355,C0005,Customer 5,P0024,15,2025-10-28,11-01-2025,Inform customer once order is sent
O175356,C0894,Customer 894,P0248,16,10-15-2025,17/10/2025,Pay in 90 days
O175357,C0668,Customer 668,P0382,18,2025-10-27,11-03-2025,
O175358,C0748,Customer 748,P0519,6,2025-10-11,2025-10-15,Pay in 90 days
O175359,C0085,Customer 85,P0036,16,2025-10-24,30/10/2025,
O175360,C0814,Customer 814,P0681,9,10/10/2025,2025-10-11,Inform customer once order is sent
O175361,C0121,Customer 121,P0108,12,18/10/2025,25/10/2025,
O175362,C0877,Customer 877,P0483,8,10-17-2025,18/10/2025,Inform customer once order is sent
O175363,C0890,Customer 890,P0346,7,2025-10-11,16/10/2025,Pay in 90 days
O175364,C0065,Customer 65,P0363,13,2025-10-23,10-28-2025,Pay in 90 days
O175365,C0942,Customer 942,P0006,1,18/10/2025,10-25-2025,Inform customer once order is sent
O175366,C0899,Customer 899,P0376,8,06/10/2025,2025-10-12,Inform customer once order is sent
O175367,C0516,Customer 516,P0877,1,2025-10-15,2025-10-24,Pay in 90 days
O175368,C0864,Customer 864,P0623,15,2025-10-15,2025-10-24,
O175369,C0616,Customer 616,P0139,16,2025-10-25,2025-11-02,
O175370,C0881,Customer 881,P0422,2,10-01-2025,09/10/2025,Pay in 90 days
O175371,C0812,Customer 812,P0355,11,2025-10-27,28/10/2025,
O175372,C0333,Customer 333,P0284,16,19/10/2025,10-22-2025,Pay in 90 days
O175373,C0486,Customer 486,P0497,3,2025-10-01,10-08-2025,Pay in 90 days
O175374,C0568,Customer 568,P0048,4,17/10/2025,10-22-2025,
O175375,C0072,Customer 72,P0207,15,2025-10-23,29/10/2025,Pay in 90 days
O175376,C0913,Customer 913,P0354,20,25/10/2025,04/11/2025,Inform customer once order is sent
O175377,C0695,Customer 695,P0481,6,10-24-2025,2025-10-27,Pay in 90 days
O175378,C0069,Customer 69,P0288,9,26/10/2025,2025-11-02,
O175379,C0500,Customer 500,P0802,2,2025-10-13,23/10/2025,Inform customer once order is sent
O175380,C0918,Customer 918,P0721,10,2025-10-18,10-22-2025,Inform customer once order is sent
O175381,C0694,Customer 694,P0062,20,10-21-2025,10-29-2025,Pay in 90 days
O175382,C0257,Customer 257,P0296,18,2025-10-04,13/10/2025,Pay in 90 days
O175383,C0742,Customer 742,P0445,10,2025-10-25,2025-10-29,
O175384,C0703,Customer 703,P0805,1,2025-10-14,10-23-2025,Pay in 90 days
O175385,C0592,Customer 592,P0433,19,10-13-2025,22/10/2025,
O175386,C0647,Customer 647,P0250,3,10-05-2025,10-07-2025,Pay in 90 days
O175387,C0628,Customer 628,P0360,2,03/10/2025,2025-10-05,Inform customer once order is sent
O175388,C0152,Customer 152,P0506,11,2025-10-15,2025-10-20,
O175389,C0159,Customer 159,P0334,5,10-13-2025,16/10/2025,Pay in 90 days
O175390,C0754,Customer 754,P0849,16,04/10/2025,2025-10-11,Inform customer once order is sent
O175391,C0858,Customer 858,P0288,6,10-21-2025,24/10/2025,Pay in 90 days
O175392,C0951,Customer 951,P0267,19,2025-10-13,10-22-2025,
O175393,C0370,Customer 370,P0702,17,02/10/2025,10-06-2025,Inform customer once order is sent
O175394,C0100,Customer 100,P0310,8,10-03-2025,11/10/2025,Inform customer once order is sent
O175395,C0165,Customer 165,P0766,20,06/10/2025,13/10/2025,Pay in 90 days
O175396,C0235,Customer 235,P0674,15,08/10/2025,10-12-2025,
O175397,C0877,Customer 877,P0737,11,10-20-2025,22/10/2025,Pay in 90 days
O175398,C0170,Customer 170,P0814,3,2025-10-01,10-05-2025,Pay in 90 days
O175399,C0427,Customer 427,P0502,17,10-03-2025,2025-10-08,Inform customer once order is sent
O175400,C0459,Customer 459,P0056,16,2025-10-06,2025-10-12,Inform customer once order is sent
O175401,C0522,Customer 522,P0522,14,2025-10-26,2025-11-02,Inform customer once order is sent
O175402,C0748,Customer 748,P0569,6,19/10/2025,10-22-2025,
O175403,C0278,Customer 278,P0181,8,13/10/2025,21/10/2025,
O175404,C0884,Customer 884,P0513,11,2025-10-26,11-02-2025,Pay in 90 days
O175405,C0092,Customer 92,P0378,1,10-21-2025,10-23-2025,Pay in 90 days
O175406,C0530,Customer 530,P0802,18,05/10/2025,06/10/2025,Inform customer once order is sent
O175407,C0195,Customer 195,P0873,7,2025-10-19,2025-10-23,
O175408,C0969,Customer 969,P0350,6,02/10/2025,10-07-2025,
O175409,C0155,Customer 155,P0010,16,2025-10-12,10-15-2025,Pay in 90 days
O175410,C0562,Customer 562,P0400,7,10-23-2025,30/10/2025,Inform customer once order is sent
O175411,C0961,Customer 961,P0426,3,2025-10-22,10-27-2025,Inform customer once order is sent
O175412,C0951,Customer 951,P0535,16,2025-10-22,27/10/2025,
O175413,C0283,Customer 283,P0480,13,10-09-2025,2025-10-14,Pay in 90 days
O175414,C0042,Customer 42,P0486,19,10/10/2025,2025-10-13,
O175415,C0863,Customer 863,P0161,5,2025-10-06,16/10/2025,Pay in 90 days
O175416,C0097,Customer 97,P0870,19,21/10/2025,10-25-2025,
O175417,C0657,Customer 657,P0349,18,10-02-2025,2025-10-09,Inform customer once order is sent
O175418,C0679,Customer 679,P0300,17,10-20-2025,2025-10-23,Pay in 90 days
O175419,C0111,Customer 111,P0399,18,2025-10-28,2025-11-04,
O175420,C0186,Customer 186,P0680,20,10-12-2025,10-14-2025,Inform customer once order is sent
O175421,C0572,Customer 572,P0625,9,08/10/2025,10-16-2025,Pay in 90 days
O175422,C0249,Customer 249,P0450,18,2025-10-12,17/10/2025,
O175423,C0287,Customer 287,P0300,2,13/10/2025,2025-10-17,
O175424,C0786,Customer 786,P0769,4,10-10-2025,2025-10-19,Inform customer once order is sent
O175425,C0772,Customer 772,P0655,8,2025-10-23,2025-10-24,
O175426,C0396,Customer 396,P0577,3,14/10/2025,10-22-2025,Pay in 90 days
O175427,C0782,Customer 782,P0878,8,28/10/2025,01/11/2025,Pay in 90 days
O175428,C0346,Customer 346,P0668,13,10-18-2025,2025-10-19,Pay in 90 days
O175429,C0514,Customer 514,P0612,11,10-15-2025,10-23-2025,Inform customer once order is sent
O175430,C0516,Customer 516,P0327,14,10-12-2025,14/10/2025,Inform customer once order is sent
O175431,C0397,Customer 397,P0863,14,2025-10-24,10-27-2025,
O175432,C0364,Customer 364,P0248,4,07/10/2025,2025-10-14,Pay in 90 days
O175433,C0804,Customer 804,P0518,10,13/10/2025,2025-10-21,Pay in 90 days
O175434,C0616,Customer 616,P0544,3,2025-10-25,2025-10-29,
O175435,C0716,Customer 716,P0029,20,2025-10-27,11-03-2025,Inform customer once order is sent
O175436,C0637,Customer 637,P0858,17,10-06-2025,2025-10-13,
O175437,C0967,Customer 967,P0609,12,2025-10-02,07/10/2025,
O175438,C0999,Customer 999,P0481,4,19/10/2025,2025-10-23,Inform customer once order is sent
O175439,C0682,Customer 682,P0570,12,10-07-2025,10/10/2025,Inform customer once order is sent
O175440,C0615,Customer 615,P0480,16,10-28-2025,11-06-2025,
O175441,C0444,Customer 444,P0412,5,2025-10-01,10-06-2025,Inform customer once order is sent
O175442,C0774,Customer 774,P0059,6,2025-10-19,10-21-2025,
O175443,C0571,Customer 571,P0093,11,12/10/2025,10-14-2025,Pay in 90 days
O175444,C0805,Customer 805,P0556,18,2025-10-18,2025-10-23,
O175445,C0443,Customer 443,P0570,12,10-19-2025,10-26-2025,Inform customer once order is sent
O175446,C0706,Customer 706,P0789,9,10-13-2025,2025-10-18,Pay in 90 days
O175447,C0680,Customer 680,P0654,12,10-09-2025,2025-10-15,Pay in 90 days
O175448,C0461,Customer 461,P0794,11,14/10/2025,10-18-2025,
O175449,C0418,Customer 418,P0853,7,2025-10-15,10-23-2025,Inform customer once order is sent
O175450,C0430,Customer 430,P0741,15,10-21-2025,23/10/2025,
O175451,C0559,Customer 559,P0562,6,10-06-2025,14/10/2025,Inform customer once order is sent
O175452,C0979,Customer 979,P0026,19,2025-10-24,10-27-2025,
O175453,C0541,Customer 541,P0743,20,19/10/2025,28/10/2025,
O175454,C0002,Customer 2,P0683,7,10-02-2025,10-03-2025,
O175455,C0393,Customer 393,P0709,11,2025-10-23,2025-10-24,
O175456,C0947,Customer 947,P0011,2,11/10/2025,2025-10-15,Pay in 90 days
O175457,C0307,Customer 307,P0540,1,23/10/2025,10-27-2025,
O175458,C0609,Customer 609,P0355,11,25/10/2025,30/10/2025,Pay in 90 days
O175459,C0801,Customer 801,P0773,20,2025-10-02,2025-10-06,Pay in 90 days
O175460,C0212,Customer 212,P0284,17,2025-10-14,22/10/2025,Inform customer once order is sent
O175461,C0860,Customer 860,P0654,12,2025-10-10,10-17-2025,
O175462,C0550,Customer 550,P0105,4,10-15-2025,2025-10-18,
O175463,C0991,Customer 991,P0087,18,09/10/2025,19/10/2025,
O175464,C0131,Customer 131,P0388,18,10-22-2025,27/10/2025,Pay in 90 days
O175465,C0445,Customer 445,P0847,19,12/10/2025,16/10/2025,Pay in 90 days
O175466,C0301,Customer 301,P0883,2,2025-10-03,06/10/2025,
O175467,C0097,Customer 97,P0576,8,05/10/2025,12/10/2025,Inform customer once order is sent
O175468,C0255,Customer 255,P0558,1,2025-10-20,2025-10-26,
O175469,C0421,Customer 421,P0806,12,2025-10-24,2025-10-31,Inform customer once order is sent
O175470,C0435,Customer 435,P0667,20,22/10/2025,2025-10-23,Pay in 90 days
O175471,C0735,Customer 735,P0712,9,10-16-2025,17/10/2025,Pay in 90 days
O175472,C0401,Customer 401,P0034,7,2025-10-15,2025-10-16,
O175473,C0898,Customer 898,P0380,12,10-22-2025,2025-10-26,
O175474,C0885,Customer 885,P0842,3,2025-10-07,2025-10-16,
O175475,C0839,Customer 839,P0521,7,18/10/2025,10-23-2025,Pay in 90 days
O175476,C0562,Customer 562,P0517,9,02/10/2025,09/10/2025,Pay in 90 days
O175477,C0951,Customer 951,P0505,8,20/10/2025,2025-10-26,
O175478,C0310,Customer 310,P0240,10,11/10/2025,14/10/2025,
O175479,C0058,Customer 58,P0385,11,12/10/2025,21/10/2025,Inform customer once order is sent
O175480,C0973,Customer 973,P0077,8,10-21-2025,2025-10-25,Inform customer once order is sent
O175481,C0317,Customer 317,P0871,14,19/10/2025,25/10/2025,
O175482,C0221,Customer 221,P0655,2,2025-10-18,2025-10-24,Pay in 90 days
O175483,C0863,Customer 863,P0005,10,10-01-2025,09/10/2025,Pay in 90 days
O175484,C0135,Customer 135,P0641,9,10-09-2025,10-13-2025,Inform customer once order is sent
O175485,C0086,Customer 86,P0883,7,10-08-2025,13/10/2025,Pay in 90 days
O175486,C0053,Customer 53,P0838,10,14/10/2025,23/10/2025,
O175487,C0719,Customer 719,P0010,7,15/10/2025,21/10/2025,
O175488,C0394,Customer 394,P0642,3,2025-10-08,2025-10-12,Inform customer once order is sent
O175489,C0245,Customer 245,P0475,19,24/10/2025,31/10/2025,Inform customer once order is sent
O175490,C0470,Customer 470,P0394,13,2025-10-23,2025-10-29,Pay in 90 days
O175491,C0697,Customer 697,P0246,9,10-18-2025,10-28-2025,
O175492,C0107,Customer 107,P0695,1,19/10/2025,2025-10-24,Pay in 90 days
O175493,C0633,Customer 633,P0746,2,10-11-2025,10-17-2025,Inform customer once order is sent
O175494,C0819,Customer 819,P0579,14,17/10/2025,10-19-2025,Inform customer once order is sent
O175495,C0969,Customer 969,P0040,13,19/10/2025,10-28-2025,Inform customer once order is sent
O175496,C0921,Customer 921,P0785,10,05/10/2025,10-07-2025,
O175497,C0267,Customer 267,P0754,13,2025-10-12,2025-10-14,Inform customer once order is sent
O175498,C0701,Customer 701,P0675,2,2025-10-13,2025-10-20,Pay in 90 days
O175499,C0690,Customer 690,P0735,3,2025-10-26,2025-10-29,Inform customer once order is sent
O175500,C0988,Customer 988,P0777,7,2025-10-22,10-30-2025,Inform customer once order is sent
O175501,C0130,Customer 130,P0629,13,10-26-2025,2025-10-31,Inform customer once order is sent
O175502,C0398,Customer 398,P0514,15,08/10/2025,10-17-2025,Inform customer once order is sent
O175503,C0176,Customer 176,P0061,3,10-11-2025,21/10/2025,
O175504,C0820,Customer 820,P0418,10,27/10/2025,10-29-2025,Pay in 90 days
O175505,C0764,Customer 764,P0227,12,2025-10-18,20/10/2025,Pay in 90 days
O175506,C0199,Customer 199,P0182,17,10-05-2025,12/10/2025,Inform customer once order is sent
O175507,C0207,Customer 207,P0503,15,10-10-2025,17/10/2025,Pay in 90 days
O175508,C0079,Customer 79,P0217,3,2025-10-02,03/10/2025,Pay in 90 days
O175509,C0818,Customer 818,P0354,14,2025-10-11,10-20-2025,
O175510,C0106,Customer 106,P0397,15,10-25-2025,02/11/2025,Pay in 90 days
O175511,C0253,Customer 253,P0036,10,06/10/2025,2025-10-12,Inform customer once order is sent
O175512,C0065,Customer 65,P0308,2,10-22-2025,10-31-2025,Pay in 90 days
O175513,C0650,Customer 650,P0122,12,05/10/2025,10-08-2025,Inform customer once order is sent
O175514,C0328,Customer 328,P0625,3,2025-10-24,31/10/2025,
O175515,C0935,Customer 935,P0509,11,21/10/2025,31/10/2025,
O175516,C0699,Customer 699,P0556,16,10-08-2025,10-10-2025,Inform customer once order is sent
O175517,C0629,Customer 629,P0115,16,10-19-2025,29/10/2025,Pay in 90 days
O175518,C0331,Customer 331,P0354,11,10-27-2025,28/10/2025,Inform customer once order is sent
O175519,C0841,Customer 841,P0812,7,23/10/2025,02/11/2025,
O175520,C0462,Customer 462,P0137,14,2025-10-16,20/10/2025,Pay in 90 days
O175521,C0213,Customer 213,P0080,6,10-14-2025,10-23-2025,
O175522,C0791,Customer 791,P0362,5,12/10/2025,10-14-2025,
O175523,C0939,Customer 939,P0866,7,2025-10-19,29/10/2025,
O175524,C0668,Customer 668,P0287,6,10-20-2025,2025-10-28,Inform customer once order is sent
O175525,C0337,Customer 337,P0517,10,10-07-2025,14/10/2025,Inform customer once order is sent
O175526,C0355,Customer 355,P0834,16,12/10/2025,2025-10-19,Pay in 90 days
O175527,C0445,Customer 445,P0609,9,2025-10-06,10-10-2025,Pay in 90 days
O175528,C0149,Customer 149,P0685,9,10-15-2025,10-18-2025,Pay in 90 days
O175529,C0484,Customer 484,P0542,8,2025-10-05,2025-10-07,
O175530,C0394,Customer 394,P0744,19,2025-10-10,10-11-2025,
O175531,C0792,Customer 792,P0823,18,2025-10-26,11-03-2025,Inform customer once order is sent
O175532,C0045,Customer 45,P0276,13,2025-10-17,2025-10-24,Inform customer once order is sent
O175533,C0930,Customer 930,P0315,6,12/10/2025,2025-10-21,Pay in 90 days
O175534,C0976,Customer 976,P0891,2,10-16-2025,10-21-2025,Inform customer once order is sent
O175535,C0604,Customer 604,P0095,18,10-11-2025,2025-10-18,Inform customer once order is sent
O175536,C1000,Customer 1000,P0786,13,09/10/2025,13/10/2025,
O175537,C0350,Customer 350,P0725,14,10-04-2025,2025-10-10,Pay in 90 days
O175538,C0115,Customer 115,P0635,16,2025-10-18,10-28-2025,Inform customer once order is sent
O175539,C0989,Customer 989,P0674,1,2025-10-01,2025-10-11,Pay in 90 days
O175540,C0416,Customer 416,P0616,5,2025-10-11,10-18-2025,Inform customer once order is sent
O175541,C0487,Customer 487,P0858,4,2025-10-12,10-21-2025,Pay in 90 days
O175542,C0184,Customer 184,P0439,20,18/10/2025,10-22-2025,
O175543,C0140,Customer 140,P0005,11,2025-10-26,30/10/2025,Inform customer once order is sent
O175544,C0258,Customer 258,P0508,15,2025-10-17,10-27-2025,Pay in 90 days
O175545,C0960,Customer 960,P0254,13,2025-10-01,10-02-2025,Inform customer once order is sent
O175546,C0803,Customer 803,P0834,8,2025-10-26,01/11/2025,
O175547,C0295,Customer 295,P0343,3,10-25-2025,10-26-2025,Inform customer once order is sent
O175548,C0628,Customer 628,P0013,6,2025-10-18,10-23-2025,
O175549,C0032,Customer 32,P0862,18,19/10/2025,2025-10-21,
O175550,C0480,Customer 480,P0406,13,2025-10-27,2025-11-06,
O175551,C0147,Customer 147,P0037,20,2025-10-08,10-15-2025,
O175552,C0093,Customer 93,P0707,3,15/10/2025,2025-10-24,
O175553,C0873,Customer 873,P0601,17,04/10/2025,12/10/2025,
